review_id,app_name,rating,review_date,review_text_original,review_text_clean,aspect_category,sentiment
42522ef8-acc0-465a-b141-ac83a27dce68,VENTENY,5,,"Rekomend banget nih apk buat kaum rebahan seperti saya, karena apk ini mempermudah untuk kebutuhan elektronik dan sebagai nya. Contoh nya untuk beli pulsa/ kuota, token listrik, dll ga perlu keluar rumah cukup menggunakan apk ini aja untuk membeli yg di butuhkan. Jadi tunggu apa lagi yg belum download ayo download skrng karena apk nya nya tidak mengecewakan👌👌","rekomendasi banget ini aplikasi untuk kaum rebahan seperti saya, karena aplikasi ini mempermudah untuk kebutuhan elektronik dan sebagai nya. contoh ya untuk membeli pulsa/ kuota, token listrik, dll tidak butuh mengeluarkan rumah cukup menggunakan aplikasi ini saja untuk membeli yang di butuhkan. jadi tunggu apa lagi yang belum mengunduh ayo mengunduh sekarang karena aplikasi ya ya tidak mengecewakan",Keandalan Sistem,negatif
b68e3bcd-cf4f-463d-976f-2670e555e7c4,VENTENY,5,,"Apk ini recomended banget buat anak- jaman sekarang yg segala kebutuhanya berbau elektronik canggih, gaperlu pusing kalo mau mesen sesuatu apalagi kalo disuruh ibu beli token listrik jadi langsung ke apk venteny aja. Fitur- nya juga bnyk banget dan pastinya sangat bermanfaat so gaperlu ragu buat yg mau download ayo gausa mikir lama- cuss buruan download biar ga nyesell","aplikasi ini direkomendasikan banget untuk anak- jaman sekarang yang segala kebutuhanya berbau elektronik canggih, tidak perlu pusing kalau mau mesen sesuatu apalagi kalau disuruh emak membeli token listrik jadi segera ke aplikasi venteny aja. fitur- ya juga banyak banget dan pastinya sangat bermanfaat sok tidak perlu ragu untuk yang mau mengunduh ayo tidak usah mikir lama- cuss buruan mengunduh biar tidak menyesal",Keandalan Sistem,negatif
0412960c-81eb-49bc-a5ae-9c4bd4af2088,VENTENY,5,,"Excited banget guys gue kali ini. Venteny emang bagus banget, diskonya super super menggelegar. Apalagi ada voucher di v-merchant favorit gue. Nambah favv sih sama venteny.","excited banget guys saya kali ini ini. venteny memang bagus banget, diskonya super super menggelegar. apalagi ada voucher di v-merchant favorit gue. menambah favv sih sama venteny.",Keandalan Sistem,negatif
17cdc623-3bde-4569-acd3-a9e8d9e6e9b6,VENTENY,5,,"Fiturnya lengkap untuk kebutuhan sehari², apalagi untuk kaum rebahan yang mager 😆 aplikasi ini sangat membantu..","fiturnya lengkap untuk kebutuhan sehari², apalagi untuk kaum rebahan yang malas gerak aplikasi ini sangat membantu..",Keandalan Sistem,negatif
74adff31-b4a8-4427-9dd3-c589d24171c8,VENTENY,5,,"Beli pulsa jadi mudah dengan adanya venteny, gak perlu keluar rumah lagi. Mendukung banget pas lg ada pandemi","membeli pulsa jadi gampang dengan adanya venteny, tidak butuh mengeluarkan rumah lagi. mendukung banget pas lagi ada pandemi",Keandalan Sistem,negatif
bbd6762e-8380-4d60-a208-8e9dec883385,VENTENY,5,,"Sekarang beli kuota nggak harus lagi jalan kaki ke konter, apalagi letaknya lumayan jauh. Cukup lewat app ini, aku bisa beli kuota ditambah ada banyak diskonnya. Makin mantap deh","sekarang membeli kuota tidak harus lagi jalan kaki ke konter, apalagi letaknya lumayan jauh. cukup lewat app ini, aku bisa membeli kuota ditambah ada banyak diskonnya. makin mantap deh",Keandalan Sistem,negatif
211dbbc2-9d8c-4c05-9e31-c26ecf2f9705,VENTENY,5,,Kaum muda jaman sekarang kayaknya cocok download aplikasi ini. Apalagi aplikasi ini gampanggg banget digunain buat bayar kebutuhan sehari hari. Dijamin gabakal rugi,kaum muda jaman sekarang kayaknya cocok mengunduh aplikasi ini. apalagi aplikasi ini gampangg banget digunain untuk membayar kebutuhan sehari hari. dijamin tidak bakal rugi,Keandalan Sistem,negatif
25a349c2-a8fb-49e8-bab3-22249d33b37a,VENTENY,5,,"Aplikasi yg simpel. Dengan satu aplikasi, banyak yg bisa dilakukan. Apalagi suka ada promo buat penggunanya, yg menjadikan app ini favorit saya. Jadi membeli buat kebutuhan keseharian gampng dan murah.","aplikasi yang simpel. dengan satu aplikasi, banyak yang bisa dilakukan. apalagi menyukai ada promo untuk penggunanya, yang menjadikan app ini favorit saya. jadi membeli untuk kebutuhan keseharian gampng dan murah.",Keandalan Sistem,negatif
e6152f62-18c6-45cb-bac4-dde4e183ec3b,VENTENY,5,,"Bayar listrik, isi kuota, semua bisa di Venteny. Bebas biaya adminnya juga lagi. Terbantu banget nih di rumah karna venteny","membayar listrik, isi kuota, semuanya bisa di venteny. bebas biaya adminnya juga lagi. terbantu banget ini di rumah karena venteny",Keandalan Sistem,negatif
62782d75-dee1-43c7-8715-f5044ec9d77e,VENTENY,5,,"Pake venteny emang ok banget. Mantab bisa buat semua kebutuhan dalam satu aplikasi, mau top up game pun bisa apalagi beli kuota. Emang recomended banget","pakai venteny memang baik banget. bagus bisa untuk semuanya kebutuhan di dalam satu aplikasi, mau bagus memperbarui game pun bisa apalagi membeli kuota. memang direkomendasikan banget",Keandalan Sistem,negatif
a5e6d1db-f74f-4196-accb-062d1a2909b8,VENTENY,5,,"Lengkap banget merchant di venteny, bisa bayar bayar pakai 1 aplikasi doang. Ada video edukasinya lagi buat belajar skills bisa banget, cukup lengkap sistem pembayarannya bisa reservasi hotel keren","lengkap banget merchant di venteny, bisa membayar membayar memakai 1 aplikasi doang. ada video edukasinya lagi untuk belajar skills bisa banget, cukup lengkap sistem pembayarannya bisa reservasi hotel keren",Keandalan Sistem,negatif
6d1e98fe-80a3-41be-ae7d-226b46a26165,VENTENY,5,,Aplikasi yang keren sekali. Cocok buat ibu ibu yang lagi mager. Bisa bayar tagihan listrik dari rumah dan gak ribet.,aplikasi yang keren sekali. cocok untuk emak emak yang lagi mager. bisa membayar penagihan listrik dari rumah dan tidak ribet.,Keandalan Sistem,negatif
d31121b3-01ef-414d-b640-156e9fe92d01,VENTENY,5,,Very helpfull aplikasinya jadi bisa beli token pln lewat apk ini gk perlu keluar rumah lagi dan pembayarannya juga mudah selain itu banyak menu2 lainnya yg gk kalah bagus juga,very helpfull aplikasinya jadi bisa membeli token pln lewat aplikasi ini tidak butuh mengeluarkan rumah lagi dan pembayarannya juga gampang selain itu banyak menu2 lainnya yang tidak kalah bagus juga,Keandalan Sistem,negatif
ce24c6e5-f4ca-4bcb-bbac-8ac2f2416411,VENTENY,5,,Sangat membantu banget buat ibu2 yg suka kelupaan beli token pln dan mls beli kouta ke konter cuma pake apk ini aja gk ribet2 lagi,sangat membantu banget untuk ibu-ibu yang menyukai kelupaan membeli token pln dan malas membeli kuota ke konter hanya pakai aplikasi ini saja tidak ribet2 lagi,Keandalan Sistem,negatif
54c5f7d2-4e7e-4662-ac8d-a6b05e52d588,VENTENY,5,,"Aplikasi ini bagus banget, mempermudah kita semua dalam setiap transaksi. Apalagi untuk orang yang super sibuk ga bakal nyesel deh pake aplikasi ini, mau bayar apapun ga perlu ribet lagi.","aplikasi ini bagus banget, mempermudah kita semuanya di dalam setiap transaksi. apalagi untuk manusia yang super sibuk tidak bakal menyesal deh pakai aplikasi ini, mau membayar apapun tidak butuh rumit lagi.",Keandalan Sistem,negatif
0152a182-fe1a-4216-85d2-b37215aacc97,VENTENY,5,,"Venteny membantu banget, ngga perlu ribet lagi bayar tagihan rumah tangga.. aplikasinya juga simpel 👍","venteny membantu banget, tidak butuh rumit lagi membayar penagihan rumah tangga.. aplikasinya juga sederhana",Keandalan Sistem,negatif
bb34996e-d4c8-48d2-a0a2-7082ec59ce6a,VENTENY,5,,"Seneng banget bisa nemu aplikasi ini superr lengkap gaperlu ribet lagi mau transfer atau isi pulsa harus keluar rumah, sekarang tinggal pke venteny. Disini juga disediakan jasa asuransi dan jual beli motor ternyata kereen banget dehh pokonya mantappss aplikasi ini wajib banget ada di hp kalian yg gamau ribet keluar2👍","senang banget bisa nemu aplikasi ini superr lengkap tidak perlu rumit lagi mau transfer atau isi pulsa harus mengeluarkan rumah, sekarang tinggal pakai venteny. di sini juga disediakan jasa asuransi dan menjual membeli motor ternyata keren banget deh pokoknya mantappss aplikasi ini wajib banget ada di handphone kamu semua yang tidak mau rumit keluar2",Keandalan Sistem,negatif
02de94cd-9b23-47a2-9dd3-f2e2b9d00d30,VENTENY,5,,"Aku cukup terbantu dengan adanya aplikasi VENTENY ini , apalagi di era pandemi seperti sekarang ini, memang aplikasi ini mempermudah jalanku melakukan kegiatan jual beli online tanpa harus ribet, sepain itu di aplikasi ini pun bisa menambah skil akademi . Semangat maju aplikasi VENTENY.","aku cukup terbantu dengan adanya aplikasi venteny ini , apalagi di era pandemi seperti sekarang ini, sungguh aplikasi ini mempermudah jalanku melakukan kegiatan menjual membeli online tanpa ada harus ribet, sepain itu di aplikasi ini pun bisa menambah skil akademi . semangat maju aplikasi venteny.",Keandalan Sistem,negatif
b18847b9-d2ad-41a9-803e-166118647eda,VENTENY,5,,Emang cocok banget buat yang lagi WFH langsung tinggal cari keperluan di venteny.gak pakekk ribet .banyak promonya juga,memang cocok banget untuk yang lagi wfh segera tinggal cari keperluan di venteny.gak pakekk rumit .banyak promonya juga,Keandalan Sistem,negatif
0f53640a-5003-436f-9f4a-55502f136083,VENTENY,5,,"Aplikasi yg simpel tapi banyak sekali manfaatnya,bisa memudahkan kita yg males keluar rumah apalagi pada musim hujan seperti ini kita bisa beli pulsa,token listrik lewat aplikasi ini dengan mudah,sukses slalu venteny","aplikasi yang sederhana tapi banyak sekali manfaatnya,bisa memudahkan kita yang malas mengeluarkan rumah apalagi kepada musim hujan seperti ini kita bisa membeli pulsa,token listrik lewat aplikasi ini dengan mudah,sukses selalu venteny",Keandalan Sistem,negatif
72fee914-d4ee-462e-9da3-a9dd889da5fe,VENTENY,5,,"Bagi saya apk ini membantu banget karena saya bisa membeli pulsa, paket data, dan sebagainya tanpa harus keluar rumah dan apalagi membeli pulsa, dll bisa dilakukan kapanpun. Pokoknya rekomendasi banget dah","bagi saya aplikasi ini membantu banget karena saya bisa membeli pulsa, paket data, dan sebagainya tanpa ada harus mengeluarkan rumah dan apalagi membeli pulsa, dll bisa dilakukan kapanpun. pokoknya rekomendasi banget sudah",Keandalan Sistem,negatif
fc500132-73b0-4f46-90ee-f8d284df6245,VENTENY,5,,"Pakai venteny emang cocok banget buat emak emak yang doyan rebahan kayak aq, mau bayar listrik dan PDAM dah GK perlu keluar rumah. Tinggal klik klik di 1 aplikasi, udah teratasi semua. Udah gitu banyak promonya lagi,🥳👌","memakai venteny memang cocok banget untuk emak emak yang doyan rebahan seperti aq, mau membayar listrik dan pdam sudah tidak butuh mengeluarkan rumah. tinggal klik klik di 1 aplikasi, sudah teratasi semua. sudah begitu banyak promonya lagi,",Keandalan Sistem,negatif
9d153416-b224-46e4-ac59-8d9e00dad2c6,VENTENY,5,,"Di venteny semua kebutuhan pokok udah tersedia.keep nya gampang ,pembayaran juga mudah. Enggak perlu lagi muter2 ke konter atau tetangga yg jual pulsa buat bayar tagihan listrik dsb. Karna dari aplikasi ini,semua tinggal klik aja.🥰😚","di venteny semuanya kebutuhan pokok sudah tersedia.keep ya mudah ,pembayaran juga mudah. tidak butuh lagi muter2 ke konter atau tetangga yang menjual pulsa untuk membayar penagihan listrik dsb. karena dari aplikasi ini,semua tinggal klik aja.",Keandalan Sistem,negatif
6ed52d0b-5439-469f-b953-90160a2f4e69,VENTENY,5,,"Aplikasinya sangat bermanfaat sekali, sangat ngebantu banget bisa buat beli pulsa bayar listrik dll, jadi gak perlu repot keluar rumah lagii, dan cocok banget buat kamu yg mageran dan males keluar buat beli pulsa atau kuota yang tiba2 keabisan kuota pas lg mager2nya,.. yuk buruan download...","aplikasinya sangat bermanfaat sekali, sangat membantu banget bisa untuk membeli pulsa membayar listrik dll, jadi tidak butuh repot mengeluarkan rumah lagii, dan cocok banget untuk kamu yang malas gerak dan malas mengeluarkan untuk membeli pulsa atau kuota yang tiba-tiba keabisan kuota pas lagi mager2nya,.. yuk buruan download..",Keandalan Sistem,negatif
a6af9452-7695-4b8a-b5e9-0c6943277ed0,VENTENY,5,,"Merasa terbantu banget sih dengan aplikasi ini. Apalagi pas lagi butuh kuota/pulsa darurat tapi mager pergi. Bisa beli lewat aplikasi ini tanpa ribet ke luar rumah. Aman juga untuk dompet digital, rekommended deh","merasa terbantu banget sih dengan aplikasi ini. apalagi pas lagi membutuhkan kuota/pulsa darurat tapi malas gerak pergi. bisa membeli lewat aplikasi ini tanpa ada rumit ke luar rumah. baik juga untuk dompet digital, rekommended deh",Keandalan Sistem,negatif
578ac9c0-4954-4d93-bd2b-80a189af0529,VENTENY,5,,"bener bener aplikasi recommended banget, terutama bagi kita kaum yang nggak mau ribet sana sini,pemakaian yang sangat mudah bisa melakukan apa aja,dari isi pulsa,beli makanan bisa bangetttt.apalagi dijaman sekarang serba online,nah aplikasi ini bagus banget buat jadi penunjang nya matablah pokoknyaaaa!!!","benar benar aplikasi direkomendasikan banget, terutama bagi kita kaum yang tidak mau rumit di sana sini,pemakaian yang sangat gampang bisa melakukan apa aja,dari isi pulsa,beli makanan bisa bangett.apalagi dijaman sekarang serba online,nah aplikasi ini bagus banget untuk jadi penunjang ya matablah pokoknyaa!!",Keandalan Sistem,negatif
a9d98037-553b-4b17-a6bf-5bb303d0b92e,VENTENY,5,,"Aplikasinya bagus banget, saya suka bahkan saya lebih menyukai ini daripada dia yang meninggalkan saya pas lagi sayang-sayangnya.....","aplikasinya bagus banget, saya menyukai bahkan saya lebih menyukai ini daripada dia yang meninggalkan saya pas lagi sayang-sayangnya..",Keandalan Sistem,negatif
1b0febdf-c481-4c21-a8ab-4ee6ac6555dc,VENTENY,5,,"Paling suka banget aplikasi ini, apalagi fitur top up yang gampang banget jadi gak perlu keluar rumah, cukup melalui aplikasi venteny","paling sekali menyukai banget aplikasi ini, apalagi fitur aplikasi bagus memperbarui yang mudah banget jadi tidak butuh mengeluarkan rumah, cukup melalui aplikasi venteny",Keandalan Sistem,negatif
5fc1479c-aa1f-4f42-9f7d-b30810b7a136,VENTENY,5,,"sangat membantu utk keperluan karyawan spt saya yg mager keluar hihi, apalagi banyak promo. tengkyu venteny!","sangat membantu untuk keperluan karyawan seperti saya yang malas gerak mengeluarkan hihi, apalagi banyak promo. terima kasih venteny!",Keandalan Sistem,negatif
8e7e75eb-4368-4aab-ab15-55172b37bc0b,VENTENY,5,,"Aplikasinya dari segi pendaftaran sangat kurang sekali karena setiap kali memasukkan kata sandi ditolak semua dan respon aplikasi sangat kurang sesuai, perlu ditingkatkan lagi","aplikasinya dari segi pendaftaran sangat kurang sekali karena setiap kali ini memasukkan kata kata sandi tidak disetujui semuanya dan merespons aplikasi sangat kurang sesuai, butuh ditingkatkan lagi",Keandalan Sistem,negatif
3fc00fc5-4f46-4f20-b4c1-e1afb9c2b9c3,VENTENY,5,,mohon ditingkatkan lagi kinerja aplikasinya,mohon ditingkatkan lagi kinerja aplikasinya,Keandalan Sistem,negatif
11766e40-42ba-4248-91e0-839f8ec28cb2,VENTENY,5,,"Aplikasi terbaik yang pernah saya pakai.. Semua menu simple, mudah di gunakan dan di pahami. Banyak promo dan diskon menarik. Saya sudah pakai dari awal aplikasi ini launching. Memang dulu pas awal-awal ada yang lemot, tapi sekarang seiring nya tiap bulan ada update, aplikasi ini semakin bagus dan sangat recommended sekali untuk di promosikan ke teman-teman.. Dan untuk CS nya sangat membantu sekali jika terdapat kendala pada aplikasi nya.. Semoga Venteny semakin maju dan sukses☺🙏🤲","aplikasi paling baik yang pernah saya pakai.. semuanya menu simple, gampang di gunakan dan di pahami. banyak promo dan diskon menarik. saya sudah memakai dari mulai aplikasi ini launching. sungguh dulu pas awal-awal ada yang lemot, tapi sekarang seiring ya tiap bulan ada update, aplikasi ini semakin bagus dan sangat direkomendasikan sekali untuk di promosikan ke teman-teman.. dan untuk layanan pelanggan ya sangat membantu sekali jika terdapat kendala kepada aplikasi nya.. mudah-mudahan venteny semakin maju dan sukses",Keandalan Sistem,negatif
ec69732a-ef5b-470f-964e-e1d884520266,VENTENY,5,,"Aplikasi yang mempermudah hidup, apalagi untuk seorang Ibu bekerja yang harus multitasking jadi urusan pulsa, top up, dll dipermudah. Sarannya 1 admin/CS lebih gercep lagi yaa","aplikasi yang mempermudah hidup, apalagi untuk seorang emak bekerja yang harus multitasking jadi urusan pulsa, bagus up, dll dipermudah. sarannya 1 admin/cs lebih cepat tanggap lagi ya",Keandalan Sistem,negatif
cb77cef1-493c-4274-9662-44a3cf90be2e,VENTENY,1,,selama beberapa bulan menggunakan aplikasi ini saya kadang menemukan loading yang agak lama terutama di jam jam tertentu tapi tidak sampai error atau crash hanya perlu bersabar sedikit dan biasanya kembali normal dalam waktu tidak terlalu lama,selama beberapa bulan menggunakan aplikasi ini saya kadang menemukan loading yang agak lama terutama di jam jam tertentu tapi tidak sampai error atau crash hanya perlu bersabar sedikit dan biasanya kembali normal dalam waktu tidak terlalu lama,Keandalan Sistem,netral
f1b1d4f4-690f-4f91-8bd9-1fb4aee31306,VENTENY,2,,sistem notifikasinya kadang terlambat beberapa menit dari waktu seharusnya tidak sampai menyebabkan masalah besar tapi kadang membuat saya sedikit khawatir apakah transaksi saya sudah diproses atau belum,sistem notifikasinya kadang terlambat beberapa menit dari waktu seharusnya tidak sampai menyebabkan masalah besar tapi kadang membuat saya sedikit khawatir apakah transaksi saya sudah diproses atau belum,Keandalan Sistem,netral
6a3629b1-2c44-493a-baf3-069b097689a6,VENTENY,4,,versi lama aplikasi tidak lagi didukung setelah pembaruan terbaru,versi lama aplikasi tidak lagi didukung setelah pembaruan terbaru,Keandalan Sistem,netral
becd28aa-fdd6-42f4-8695-9e46b33d9cbc,VENTENY,5,,saya pernah mengalami aplikasi yang loading cukup lama saat membuka halaman utama tapi setelah ditunggu sekitar satu menit akhirnya terbuka juga tidak sampai crash mungkin memang sedang ada proses di background,saya pernah mengalami aplikasi yang loading cukup lama saat membuka halaman utama tapi setelah ditunggu sekitar satu menit akhirnya terbuka juga tidak sampai crash mungkin memang sedang ada proses di background,Keandalan Sistem,netral
faffd3ce-7db1-453c-9283-190728025b96,VENTENY,5,,sistem loginnya kadang meminta verifikasi ulang meskipun saya baru saja menggunakan aplikasi ini agak merepotkan tapi saya mengerti ini bagian dari sistem keamanan yang memang perlu diterapkan,sistem loginnya kadang meminta verifikasi ulang meskipun saya baru saja menggunakan aplikasi ini agak merepotkan tapi saya mengerti ini bagian dari sistem keamanan yang memang perlu diterapkan,Keandalan Sistem,netral
cea298c9-6ef6-4dda-b47a-d48dde3a3c98,VENTENY,5,,update aplikasi yang terakhir membuat performa sedikit lebih lambat dari versi sebelumnya tapi tidak sampai mengganggu aktivitas utama saya mungkin perlu satu dua update lagi untuk dioptimasi Kembali,update aplikasi yang terakhir membuat performa sedikit lebih lambat dari versi sebelumnya tapi tidak sampai mengganggu aktivitas utama saya mungkin perlu satu dua update lagi untuk dioptimasi Kembali,Keandalan Sistem,netral
69fdabdc-1378-4fe1-9647-b1edafad0651,VENTENY,5,,"Bagus banget aplikasi venteny, transaksinya gampang dan cepet, ganyesel download venteny","bagus banget aplikasi venteny, transaksinya mudah dan cepet, ganyesel mengunduh venteny",Keandalan Sistem,positif
a7f17fac-eeb5-4829-b735-bbf7d19d20cb,VENTENY,5,,"Dapet rekomendasi temen aplikasi Venteny bagus, langsung download bener fiturnya lengkap gampang ga ribet, isi pulsa token listrik dll, asli ngebantu banget.","dapat rekomendasi teman aplikasi venteny bagus, segera mengunduh benar fiturnya lengkap mudah tidak ribet, isi pulsa token listrik dll, asli membantu banget.",Keandalan Sistem,positif
ec443494-e087-417d-9988-03072d4f8aab,VENTENY,5,,"Nggak nyesel download aplikasi ini karena ini recommended banget untuk memudah kan bertransaksi,mengisi data, pulsa, dan lain-lain jadi ngak perlu repot-repot kesana kemari puas banget sama aplikasi ini 👍👍","tidak menyesal mengunduh aplikasi ini karena ini direkomendasikan banget untuk memudah kan bertransaksi,mengisi data, pulsa, dan lain-lain jadi tidak butuh repot-repot ke sana kemari puas banget sama aplikasi ini",Keandalan Sistem,positif
69d8f225-b71e-4da0-a581-d7cd26a6716c,VENTENY,5,,Apknya lancar tidak lag dan banyak fitur fitur yang bagus kedepanya semoga lancar truss..,aplikasinya lancar sekali tidak lambat dan banyak fitur aplikasi fitur aplikasi yang bagus kedepanya mudah-mudahan lancar sekali truss..,Keandalan Sistem,positif
56e1c399-740f-444c-927d-90dfe0c5cebf,VENTENY,5,,Awalnya emang cuma iseng sih download venteny. Tapi aku rasain ternyata banyak manfaatnya juga. Oke kok fitur²nya,awalnya memang hanya iseng sih mengunduh venteny. tapi aku merasai ternyata banyak manfaatnya juga. baik mengapa fitur²nya,Keandalan Sistem,positif
99893572-8ef9-440b-931d-02ad37c45bae,VENTENY,5,,"Aplikasinya keren membantu aku dalam membeli pulsa, top up ,bayar listrik dll,gak download nyesel","aplikasinya keren membantu aku di dalam membeli pulsa, bagus memperbarui ,bayar listrik dll,gak mengunduh menyesal",Keandalan Sistem,positif
2ee80a7e-80ad-4d04-929c-301625477e7d,VENTENY,5,,"Alhamdulillah aplikasi yg bermanfaat banget, bisa bayar semua transaksi bulanan, harga bersaing, dan terjangkau, kalian harus download","segala puji bagi allah aplikasi yang bermanfaat banget, bisa membayar semuanya bertransaksi bulanan, harga bersaing, dan terjangkau, kamu semua harus mengunduh",Keandalan Sistem,positif
e525281f-59c9-470e-aada-eb051483bc8d,VENTENY,5,,"Pertama tau aplikasi venteny itu disaranin sama temen,penasaran,pas coba aku download ternyata emang seenak itu aplikasinyaaa Cocok banget buat aku yang mageran buat bayar segala keperluan dan transfer ke orang tua tanpa ribet Pokoknya terimakasihh bangett buat venteny dabestttt aplikasinya","pertama kali tahu aplikasi venteny itu disaranin sama temen,penasaran,pas mencoba aku mengunduh ternyata memang seenak itu aplikasinyaa cocok banget untuk aku yang malas gerak untuk membayar segala keperluan dan transfer ke manusia tua tanpa ada rumit pokoknya terimakasihh banget untuk venteny dabestt aplikasinya",Keandalan Sistem,positif
4cd10b67-c20d-4cbb-a071-7c5c9503d7f4,VENTENY,5,,"Mau beli kebutuhan pokok segampang ini sekarang, ga sia2 download aplikasi ini","mau membeli kebutuhan pokok segampang ini sekarang, tidak sia2 mengunduh aplikasi ini",Keandalan Sistem,positif
4830c960-7394-4923-a927-f2a7c3c0a6f7,VENTENY,5,,"Aplikasinya bagus dan lengkap banget, cocok untuk Kalian Yang Males Keluar.Pokoknya ga bakalan nyesel deh kalau download aplikasinya karena ini recommended Banget🤗","aplikasinya bagus dan lengkap banget, cocok untuk kamu semua yang malas keluar.pokoknya tidak bakalan menyesal deh kalau mengunduh aplikasinya karena ini direkomendasikan banget",Keandalan Sistem,positif
88f6c0b8-805c-448c-a72e-cd5059b6cf8b,VENTENY,5,,"Sangat keren nih aplikasi sangat membantu banget, saat-saat sibuk pulsa listrik habis lewat aplikasi ini teratasi. Yuk buat kalian download","sangat keren ini aplikasi sangat membantu banget, saat-saat sibuk pulsa listrik habis lewat aplikasi ini teratasi. yuk untuk kamu semua mengunduh",Keandalan Sistem,positif
c9999fa0-92ce-49c1-9ea2-c0864a739f92,VENTENY,5,,Aplikasi yg multifungsi dalam segala pembayaran. Untuk yg nau bayar bayar tanpa ribet boleh langsung download,aplikasi yang multifungsi di dalam segala pembayaran. untuk yang nau membayar membayar tanpa ada rumit dapat segera mengunduh,Keandalan Sistem,positif
51d076f9-c530-4406-b50c-e256a75df588,VENTENY,5,,"Beruntung banget download venteny pas menjelang 12.12 kemarin. Promonya banyak banget, malah bisa ngopi starbucks hemat sampe 50 persen.","beruntung banget mengunduh venteny pas menjelang 12.12 kemarin. promonya banyak banget, malah bisa ngopi starbucks hemat sampai 50 persen.",Keandalan Sistem,positif
776d1ba9-191f-4595-bc76-f0d260613007,VENTENY,5,,"Aplikasinya bagus banget, rekomen untuk di download. Disini banyak manfaatnya bisa untuk transaksi apa aja seperti pulsa,listrik dan lain-lain semua sudah dibungkus jadi satu dalam aplikasi ini. Udah didukung juga sama lembaga keuangan non bank yang terdaftar di OJK👍","aplikasinya bagus banget, rekomendasi untuk di download. di sini banyak manfaatnya bisa untuk bertransaksi apa saja seperti pulsa,listrik dan lain-lain semuanya sudah dibungkus jadi satu di dalam aplikasi ini. sudah didukung juga sama lembaga keuangan non bank yang terdaftar di ojk",Keandalan Sistem,positif
4cf92fc1-ea1d-400e-8d2c-a457801fb39e,VENTENY,5,,"Kalo keabisan paket internet jadi praktis sekarang,cukup download venteny terus bayar bayar jadi gampang deh","kalau keabisan paket internet jadi praktis sekarang,cukup mengunduh venteny terus membayar membayar jadi mudah deh",Keandalan Sistem,positif
68bbf6cc-6078-4ec5-8aec-848185826cb6,VENTENY,5,,"Keren banget aplikasinya semua pembayaran jadi satu apk, bayar listrik, beli pulsa dll tinggal download venteny, solusi buat yang males keluar rumah wkwk","keren banget aplikasinya semuanya pembayaran jadi satu apk, membayar listrik, membeli pulsa dll tinggal mengunduh venteny, solusi untuk yang malas mengeluarkan rumah haha",Keandalan Sistem,positif
9f2b359b-5f5a-4926-b6ca-49fef65782cf,VENTENY,5,,"Sangat membantu karna bisa bayar untuk kebutuhan sehari hari kaya bayar listrik, air tanpa harus ke luar rumah! Cara pakenya juga gampang dan gak lemot.","sangat membantu karena bisa membayar untuk kebutuhan sehari hari seperti membayar listrik, air tanpa ada harus ke luar rumah! cara pakenya juga mudah dan tidak lemot.",Keandalan Sistem,positif
c8b82eda-b7dc-4f24-ba0f-20f79fdfa051,VENTENY,5,,Baru pertama kali download semoga transaksinya lancar dan aman,baru pertama kali kali ini mengunduh mudah-mudahan transaksinya lancar sekali dan baik,Keandalan Sistem,positif
c2a62b53-1ee6-4b2a-a877-ed217de74310,VENTENY,5,,"Aplikasi yg sangat berfaedah, bisa bayar semua transaksi, praktis, ayo download sekarang","aplikasi yang sangat berfaedah, bisa membayar semuanya transaksi, praktis, ayo mengunduh sekarang",Keandalan Sistem,positif
843f11cb-9580-419c-9971-82160ea3c622,VENTENY,5,,"Aplikasi yang sangat membantu sekali , tampilan nya bagus tidak membingungkan , bisa buat bayar listrik , makanan dll pokoknya harus download venteny ini.","aplikasi yang sangat membantu sekali , tampilan ya bagus tidak membingungkan , bisa untuk membayar listrik , makanan dll pokoknya harus mengunduh venteny ini.",Keandalan Sistem,positif
877efcf2-612c-4a38-93d2-c70b94938ca9,VENTENY,5,,"Paying monthly bpjs becomes more practical and more affordable with weekly discounts, thanks Venteny.","membayar bpj per bulan jadi lebih praktis dan terjangkau dengan diskon mingguan, terima kasih venteny.",Keandalan Sistem,positif
abdb0cd0-8d5b-46ec-9685-df8bc2f3354d,VENTENY,5,,Aplikasi yg sangat recommended rugi kalau gak download aplikasi ini,aplikasi yang sangat direkomendasikan rugi kalau tidak mengunduh aplikasi ini,Keandalan Sistem,positif
39f0c9c6-03ed-47b1-a023-9e9228b7dfd3,VENTENY,5,,Sebagai pengguna venteny Alhamdulillah sampe saat ini selalu lancar ga ada problem apapun. Isi token listrik dan bayar BPJS jadi lebih mudah.apalagi kalo malam hari tiba² token mau habis. Untung banget ada aplikasi ini,sebagai pengguna venteny segala puji bagi allah sampai saat ini selalu lancar sekali tidak ada problem apapun. isi token listrik dan membayar bpjs jadi lebih mudah.apalagi kalau malam hari hari tiba-tiba token mau habis. untung banget ada aplikasi ini,Keandalan Sistem,positif
e22e0069-6619-495b-9354-e4d7c039b3a1,VENTENY,5,,"Aplikasinya bagus,tidak lemot,mudah dipahami dan mudah digunakan,fitur fiturnya lengkap dan keren,jempoll bgt deh 🙏🙏🙏🙏🙏","aplikasinya bagus,tidak lemot,mudah dipahami dan gampang digunakan,fitur fiturnya lengkap dan keren,jempoll banget deh",Keandalan Sistem,positif
