review_id,app_name,package_name,rating,review_date,review_text_original,review_text_clean,skip_flag,skip_category
e8ceef57-9592-4ba3-be32-39f67289db5f,Mekari Flex,com.mekari.flex,1,2022-05-27,cs dapat dihubungi melalui whatsapp,layanan pelanggan dapat dihubungi melalui whatsapp,False,TIDAK_SKIP
26d0e11d-dd5e-4440-a257-f1701c6ee16c,Mekari Flex,com.mekari.flex,2,2022-04-29,gaji sudah dipotong tapi malah blm kerefresh gmn si? kecewa bgt tolong admin di bnrin lagi sistem nya,gaji sudah dipotong tapi malah belum kerefresh bagaimana si? kecewa banget mohon administrator di bnrin lagi sistem ya,False,TIDAK_SKIP
69bc2418-dd64-436d-8b33-c54354e40075,Mekari Flex,com.mekari.flex,1,2022-04-01,"Wooooi balikin duit gueee, pulsablom masuk saldo udh dipotong aje luu","wooi kembalikan uang guee, pulsablom masuk saldo sudah dipotong saja lu",False,TIDAK_SKIP
6b75449b-9611-4269-aeab-3cfa77110167,Mekari Flex,com.mekari.flex,5,2022-03-31,Terbaik lah bagi sya,paling baik lah bagi saya,False,TIDAK_SKIP
bc3d733e-fda8-41af-b705-e0818688ea05,Mekari Flex,com.mekari.flex,1,2022-03-30,Bintang satu aja ya. Saya narik gaji saldo sudah berkurang tapigaji belom masuk. Sudah saya tunggu 6jam lebih belom masuk juga. Payah,bintang satu saja ya. saya menarik gaji saldo sudah berkurang tapigaji belum masuk. sudah saya tunggu 6jam lebih belum masuk juga. buruk,False,TIDAK_SKIP
f540b0bc-51d8-4cdd-893d-2a5b566ad8e3,Mekari Flex,com.mekari.flex,4,2022-03-28,laporan saya sudah tercatat di sistem pengaduan,laporan saya sudah tercatat di sistem pengaduan,False,TIDAK_SKIP
bd49e5cf-bcb9-4bc2-940f-4ddd056caa09,Mekari Flex,com.mekari.flex,1,2022-03-13,"Aplikasi macam apaan,nyuruh download,giliran di download pas ngetik email masukin pasword salah mulu,,,woi yg tau pasword itu saya masa salah mulu","aplikasi macam apaan,nyuruh download,giliran di mengunduh pas mengetik email memasukkan kata sandi salah mulu,,woi yang tahu kata sandi itu saya masa salah melulu",False,TIDAK_SKIP
75b7f57c-fc7f-4561-a466-5dab535d9e05,Mekari Flex,com.mekari.flex,1,2022-03-12,Kenapa ga dapet dapet kode OTP ya?,mengapa tidak dapat dapat kode rahasia otp ya?,False,TIDAK_SKIP
d16ae731-7908-4f8a-8bfc-907291ae42cc,Mekari Flex,com.mekari.flex,5,2022-02-13,Mantap beli pulsa jdi ga repot,mantap membeli pulsa jadi tidak repot,False,TIDAK_SKIP
40ac7737-10ca-4a1c-9541-a74998a0c998,Mekari Flex,com.mekari.flex,1,2022-02-09,produk sangat sedikit.. stock pada habis,produk sangat sedikit.. stock kepada habis,False,TIDAK_SKIP
ed3052e2-6f8a-4fe3-a514-db472a80a21c,Mekari Flex,com.mekari.flex,5,2022-01-28,Mantap dan sangat membantu karyawan,mantap dan sangat membantu karyawan,False,TIDAK_SKIP
2b32ab47-fdf2-4ccb-b224-4a9999c2e0b1,Mekari Flex,com.mekari.flex,5,2022-01-27,aplikasi meminta pembaruan sebelum digunakan dan proses login memerlukan otp,aplikasi meminta pembaruan sebelum digunakan dan proses login memerlukan otp,False,TIDAK_SKIP
a78eae54-2b6c-41d5-ba5a-984592e19694,Mekari Flex,com.mekari.flex,5,2022-01-03,biaya admin sangat kecil tidak memberatkan sama sekali,biaya administrator sangat kecil tidak memberatkan sama sekali,False,TIDAK_SKIP
8641e9f1-8beb-4230-8770-6fa744ff8e07,Mekari Flex,com.mekari.flex,5,2021-12-03,loading cepat tidak perlu menunggu lama saat membuka aplikasi,memuat cepat tidak butuh menunggu lama saat membuka aplikasi,False,TIDAK_SKIP
4b20bb0c-d578-41b1-aca5-f47aab9ce007,Mekari Flex,com.mekari.flex,5,2021-10-31,Dengan adanya fitur MF ini sangat membantu sekali,dengan adanya fitur aplikasi maaf ini sangat membantu sekali,False,TIDAK_SKIP
98faebdf-d368-4dc7-86ad-7099dfd8ed44,Mekari Flex,com.mekari.flex,1,2021-09-18,"Email sudah diverifikasi,,masuk login g bisa katanya user tidak dapat ditemukan.. Bingung...","email sudah diverifikasi,,masuk login tidak bisa katanya pengguna tidak dapat ditemukan.. bingung..",False,TIDAK_SKIP
a433b760-d78e-4d26-9f27-87c28b43184e,Mekari Flex,com.mekari.flex,4,2021-09-16,hr kantor menjadi perantara untuk kendala akun,hr pejabat menjadi perantara untuk kendala akun pengguna,False,TIDAK_SKIP
b51155e8-3dad-4459-b8b0-3af24c62d52e,Mekari Flex,com.mekari.flex,4,2021-07-01,"OVO, GoPay sudah, kapan bisa top up untuk DANA?? trimakaasih.","ovo, gopay sudah, kapan bisa bagus memperbarui untuk dana?? trimakaasih.",False,TIDAK_SKIP
98172e6a-fac7-4865-b137-fbbe5666c2aa,Paywatch,my.paywatchglobal.paywatch,4,2026-05-12,bermanfaat ketika ada kebutuhan mendadak,bermanfaat ketika ada kebutuhan mendadak,False,TIDAK_SKIP
58667492-f0cd-44e5-8a98-6c4b7b7d813e,Paywatch,my.paywatchglobal.paywatch,5,2026-05-08,"saldo tersedia, tetapi gabisa tarik saldo biasa otomatis masuk rekening kenapa ya?","saldo tersedia, namun tidak bisa tarik saldo biasa otomatis masuk rekening mengapa ya?",False,TIDAK_SKIP
8304cf41-73c4-4997-a7a6-1fbb0505bc93,Paywatch,my.paywatchglobal.paywatch,5,2026-04-20,saya menggunakan aplikasi ini di dua perangkat berbeda dan performanya sedikit berbeda di perangkat lama agak lebih lambat tapi masih bisa digunakan tanpa masalah berarti untuk fungsi fungsi utamanya,saya menggunakan aplikasi ini di dua perangkat berbeda dan performanya sedikit berbeda di perangkat lama agak lebih lambat tapi masih bisa digunakan tanpa ada masalah berarti untuk berfungsi berfungsi utamanya,False,TIDAK_SKIP
74fda7dc-9930-4949-a26b-b56bcc10eb46,Paywatch,my.paywatchglobal.paywatch,5,2026-04-19,ok mempermudah urusan casbon di kantor,baik mempermudah urusan casbon di pejabat,False,TIDAK_SKIP
7ada466a-f0a5-49d8-bf6b-6378fd0faba6,Paywatch,my.paywatchglobal.paywatch,5,2026-04-19,sangat membantu,sangat membantu,True,TERLALU_PENDEK
e0b90efe-2345-4f32-beb0-8adfe98aabf9,Paywatch,my.paywatchglobal.paywatch,5,2026-04-18,panduan lengkap tersedia di halaman pusat bantuan aplikasi,panduan lengkap tersedia di halaman pusat bantuan aplikasi,False,TIDAK_SKIP
97374042-db12-4c9b-b779-938114555b5d,Paywatch,my.paywatchglobal.paywatch,5,2026-04-17,Top banget 🥰,bagus banget,True,TERLALU_PENDEK
1fa437f2-6369-4e90-85b2-6d4271b6c9a3,Paywatch,my.paywatchglobal.paywatch,1,2026-04-17,"ini gimana aplikasi, tiba2 d tangguhkan, disuruh hubungi HRD, HRD pun tidak tahu apa2 knp akun saya dtangguhkan, hubungi pusat bantuan jawabannya tidak ada solusi, chat bantuan TDK ada reapon","ini bagaimana aplikasi, tiba-tiba di tangguhkan, disuruh menghubungi hrd, hrd pun tidak tahu apa-apa kenapa akun pengguna saya dtangguhkan, menghubungi pusat bantuan jawabannya tidak ada solusi, chat bantuan tidak ada reapon",False,TIDAK_SKIP
ed96c1bb-6839-4137-963c-a472e8088e85,Paywatch,my.paywatchglobal.paywatch,4,2026-04-16,kalau ada undian susah banget tarik dana padahal saya urgent gak butuh menang dalam undian tolong mekanisme jangan begitu jadi susah Tarik dana urgent pada hari ini,kalau ada undian sulit banget tarik dana padahal saya urgent tidak membutuhkan menang di dalam undian mohon mekanisme jangan begitu jadi sulit tarik dana urgent kepada hari ini,False,TIDAK_SKIP
b029d0f6-4167-4f55-a132-e9b3c8ba0276,Paywatch,my.paywatchglobal.paywatch,5,2026-04-11,sangat rekomendasi untuk kebutuhan sehari-hari,sangat rekomendasi untuk kebutuhan sehari-hari,False,TIDAK_SKIP
3bc00e29-2cc1-44ee-a62a-e9254c167978,Paywatch,my.paywatchglobal.paywatch,5,2026-04-09,mebantu saat kondiisi finansial menipis,mebantu saat kondiisi finansial menipis,False,TIDAK_SKIP
b8623137-95d5-4e02-9ec2-6318f0d11322,Paywatch,my.paywatchglobal.paywatch,5,2026-04-06,sangat membantu kami sebelum gajian semoga PT urecel semakin banyak orderan amin,sangat membantu kami sebelum penggajian mudah-mudahan perseroan terbatas urecel semakin banyak orderan semoga dikabulkan,False,TIDAK_SKIP
736f8dcf-e359-4aba-a224-1e14ba78d324,Paywatch,my.paywatchglobal.paywatch,5,2026-04-06,sangat membantu... tq... paywatch,sangat membantu.. tq.. paywatch,False,TIDAK_SKIP
4d422695-b8d8-4d36-9b6e-7662fb6738a6,Paywatch,my.paywatchglobal.paywatch,4,2026-04-04,cukup membantu saat terdesak,cukup membantu saat terdesak,False,TIDAK_SKIP
3aa9ba7b-c4b3-4bba-a988-e25a3d75ea02,Paywatch,my.paywatchglobal.paywatch,5,2026-03-30,sangat membantu saya terimakasih paywatch,sangat membantu saya terima kasih paywatch,False,TIDAK_SKIP
4839d3e5-298c-4db8-8832-b03749e5eca6,Paywatch,my.paywatchglobal.paywatch,5,2026-03-22,tampilan aplikasinya cukup sederhana tidak terlalu banyak fitur yang membingungkan tapi ada beberapa menu yang menurut saya kurang jelas fungsinya perlu dicoba dulu beberapa kali baru bisa paham cara kerjanya secara keseluruhan masih bisa digunakan,tampilan aplikasinya cukup sederhana tidak amat sangat banyak fitur aplikasi yang membingungkan tapi ada beberapa menu yang menurut saya kurang jelas fungsinya butuh dicoba dulu beberapa kali ini baru bisa paham cara kerjanya secara keseluruhan masih bisa digunakan,False,TIDAK_SKIP
733c2698-72f1-4236-89da-8389dfb54d5f,Paywatch,my.paywatchglobal.paywatch,5,2026-03-19,aplikasi y bagus sangat membantu cmn syng saldonya kurang 🙏,aplikasi ya bagus sangat membantu hanya sayang saldonya kurang,False,TIDAK_SKIP
860bdf1c-49b3-4cd9-a653-d679e5bcdff2,Paywatch,my.paywatchglobal.paywatch,5,2026-03-16,terimakasih pay watch,terima kasih pay watch,False,TIDAK_SKIP
d2fd228a-b1ec-4296-9a78-794fba6e0ffd,Paywatch,my.paywatchglobal.paywatch,5,2026-03-01,cepat tepat,cepat tepat,True,TERLALU_PENDEK
70844a53-fdbf-44e2-845f-c805257a9bd1,Paywatch,my.paywatchglobal.paywatch,5,2026-02-26,ada panduan faq tersedia di halaman bantuan,ada panduan faq tersedia di halaman bantuan,False,TIDAK_SKIP
65a4f62d-b889-45cb-a82f-9f49e2d34285,Paywatch,my.paywatchglobal.paywatch,5,2026-02-24,saya mengaktifkan fitur pembaruan otomatis di perangkat,saya mengaktifkan fitur aplikasi pembaruan otomatis di perangkat,False,TIDAK_SKIP
13bb6b44-932c-40f7-854f-e4e2e3479778,Paywatch,my.paywatchglobal.paywatch,5,2026-02-23,aplikasi sangat membantu,aplikasi sangat membantu,False,TIDAK_SKIP
83c60de8-095c-4c9a-beb1-6cdebac8ab3c,Paywatch,my.paywatchglobal.paywatch,5,2026-02-21,solusi buat akhir bulan,solusi untuk terakhir bulan,False,TIDAK_SKIP
27e1b8f9-8f78-486f-bee5-289b16113415,Paywatch,my.paywatchglobal.paywatch,4,2026-02-20,sedikit membantu sih..walaupun hanya 15 harian,sedikit membantu sih..walaupun saja 15 per hari,False,TIDAK_SKIP
458ddcae-739b-4c85-99f7-70dc62898e03,Paywatch,my.paywatchglobal.paywatch,5,2026-02-17,terimakasih sangat membantu,terima kasih sangat membantu,False,TIDAK_SKIP
52ceb55d-383c-4ae9-95bb-3bb64c797d20,Paywatch,my.paywatchglobal.paywatch,2,2026-02-15,kok semakin rusak aja nih aplikasi gua login berhari hari ngk bisa hadehh,mengapa semakin rusak saja ini aplikasi saya login berhari hari tidak bisa hadehh,False,TIDAK_SKIP
2af36e8d-b5a3-42fe-b75c-999247b7af78,Paywatch,my.paywatchglobal.paywatch,5,2026-02-07,sangat mmbantu,sangat membantu,True,TERLALU_PENDEK
11f3707f-01d9-4b3d-af71-57fd0aa67dd2,Paywatch,my.paywatchglobal.paywatch,5,2026-01-31,sangat membantu kami,sangat membantu kami,False,TIDAK_SKIP
d35ed078-18b1-42e9-9c51-797038688ed7,Paywatch,my.paywatchglobal.paywatch,5,2026-01-25,mantap,mantap,True,TERLALU_PENDEK
dacb73fa-a447-4d70-8118-dd3a8d089a4b,Paywatch,my.paywatchglobal.paywatch,5,2026-01-20,cepat dan mudah,cepat dan gampang,False,TIDAK_SKIP
abf1fb19-044f-4700-ae10-eb8978f1656c,Paywatch,my.paywatchglobal.paywatch,5,2026-01-19,bermanfaat banget,bermanfaat banget,True,TERLALU_PENDEK
97cbed56-54c3-4d1f-86fb-3a8d949b8f45,Paywatch,my.paywatchglobal.paywatch,5,2026-01-17,aplikasi dapat diunduh melalui google play store secara gratis,aplikasi dapat diunduh melalui google play store secara tanpa biaya,False,TIDAK_SKIP
41efe2fc-c55b-4f3d-9a4e-24ce30062644,Paywatch,my.paywatchglobal.paywatch,5,2026-01-17,sangat baik dan bermanfaat bagi kami,sangat baik dan bermanfaat bagi kami,False,TIDAK_SKIP
e900d9aa-6199-4cd4-b1c2-0c43f80317d4,Paywatch,my.paywatchglobal.paywatch,5,2026-01-16,layanan pelanggan dapat dihubungi pada jam kerja,layanan pelanggan dapat dihubungi kepada jam kerja,False,TIDAK_SKIP
e7b8519b-9c51-4286-b901-7f3521bb8e84,Paywatch,my.paywatchglobal.paywatch,5,2026-01-14,sangat mudah dan cepat,sangat gampang dan cepat,False,TIDAK_SKIP
432323a3-aea2-4abf-bc5e-bd329d2aba1c,Paywatch,my.paywatchglobal.paywatch,5,2026-01-14,cara penukaran point nya bagaimana ini ?,cara penukaran point ya bagaimana ini ?,False,TIDAK_SKIP
cdf72b13-efc0-4abf-af54-7d1450ad7c0a,Paywatch,my.paywatchglobal.paywatch,5,2026-01-13,sangat membantu dalam kebutuhan mendesak,sangat membantu di dalam kebutuhan mendesak,False,TIDAK_SKIP
287b38c1-70d8-4949-9f0b-fd1545d83a31,Paywatch,my.paywatchglobal.paywatch,3,2026-01-13,"Bagus dan bisa membantu bagi yg butuh uang sblm gajian. saran saya biaya admin dikurangi, Rp. 8500 per withdraw itu mahal, lebih mahal dari biaya transfer bank. Sekarang saja ada flip yg gratis, bi fast 2500. atau bisa juga menyesuaikan jumlah penarikan . contoh nya: s.d 1 Juta = 2500 > 1 Juta - 2 Juta = 3500 > 2 Juta - 4 Juta = 4500 > 4 Juta - 8 Juta = 5500 > 8 Juta = 6500 dengan begitu banyak org meski gak butuh uang urgen, dia tetap narik uang nya. jangan membatasi customer anda.","bagus dan bisa membantu bagi yang membutuhkan uang sebelum gajian. saran saya biaya administrator dikurangi, rp. 8500 per withdraw itu mahal, lebih mahal dari biaya transfer bank. sekarang saja ada flip yang gratis, bi fast 2500. atau bisa juga menyesuaikan banyaknya penarikan . contoh nya: s.d 1 sejuta = 2500 > 1 sejuta - 2 sejuta = 3500 > 2 sejuta - 4 sejuta = 4500 > 4 sejuta - 8 sejuta = 5500 > 8 sejuta = 6500 dengan begitu banyak orang meski tidak membutuhkan uang urgen, dia tetap menarik uang nya. jangan membatasi pelanggan anda.",False,TIDAK_SKIP
34150efe-1070-4216-8907-a1e3d26affb7,Paywatch,my.paywatchglobal.paywatch,5,2026-01-08,solusi tepat membantu masalah keuangan,solusi tepat membantu masalah keuangan,False,TIDAK_SKIP
de86378f-73cb-4485-9eba-db08bccc7501,Paywatch,my.paywatchglobal.paywatch,3,2025-12-31,saldo nya kalo bisa di tambah,saldo ya kalau bisa di tambah,False,TIDAK_SKIP
85ef70ad-9058-4475-91c8-9b0be24e4985,Paywatch,my.paywatchglobal.paywatch,5,2025-12-30,biar bintang yg berbicara,biar bintang yang berbicara,False,TIDAK_SKIP
02901403-231b-4924-8cd7-e659af70110c,Paywatch,my.paywatchglobal.paywatch,5,2025-12-30,bagus,bagus,True,TERLALU_PENDEK
65424884-4e7d-4baa-af8c-9be8faf26235,Paywatch,my.paywatchglobal.paywatch,5,2025-12-26,"sangat membantu, proses mudah dan cepat","sangat membantu, proses gampang dan cepat",False,TIDAK_SKIP
5830b525-3be4-4f46-8166-ae2b8bd6d0ad,Paywatch,my.paywatchglobal.paywatch,5,2025-12-24,mudah²an paywacth kedepannya jdi lebih baik lagi,mudah²an paywacth kedepannya jadi lebih baik lagi,False,TIDAK_SKIP
1afb41fb-c92b-4cbb-9266-2cc0d3f2358c,Paywatch,my.paywatchglobal.paywatch,1,2025-12-23,tidak konsisten,tidak konsisten,True,TERLALU_PENDEK
f4413ef6-34f2-452c-90de-983a5020bcf2,Paywatch,my.paywatchglobal.paywatch,5,2025-12-22,sangat membantu saat butuh,sangat membantu saat membutuhkan,False,TIDAK_SKIP
b82463f8-a28c-4aef-9a97-9a8ee495756c,Paywatch,my.paywatchglobal.paywatch,5,2025-12-21,"aplikasinya bagus sangat membantu,,cuma 1 kekurangannya limitnya kurang besar 🙏","aplikasinya bagus sangat membantu,,cuma 1 kekurangannya limitnya kurang besar",False,TIDAK_SKIP
26600435-f9ec-4066-a9b5-31b1645210c0,Paywatch,my.paywatchglobal.paywatch,1,2025-12-16,jika ada maintenance tidak pernah ada pemberitahuan dan estimasi maintenance.,jika ada maintenance tidak pernah ada pemberitahuan dan estimasi maintenance.,False,TIDAK_SKIP
e646e0a8-28a0-4091-900b-0667664e7f1a,Paywatch,my.paywatchglobal.paywatch,5,2025-12-15,"sangat membantu sekali bwt kebutuhan sehari2, terimksh 🫰👌","sangat membantu sekali buat kebutuhan sehari2, terimksh",False,TIDAK_SKIP
45e7f097-f3bd-435a-945d-869842871e9e,Paywatch,my.paywatchglobal.paywatch,5,2025-12-15,saya perhatikan setiap kali melakukan penarikan ada potongan biaya admin yang dikenakan jumlahnya tidak terlalu besar tapi juga tidak bisa dibilang kecil tergantung berapa yang ditarik jadi ya lumayan lah untuk dipertimbangkan sebelum pakai,saya perhatikan setiap kali ini melakukan penarikan ada pemotongan biaya administrator yang dikenakan jumlahnya tidak amat sangat besar tapi juga tidak bisa dibilang kecil tergantung berapa yang ditarik jadi benar lumayan lah untuk dipertimbangkan sebelum memakai,False,TIDAK_SKIP
e68b2d6c-faaa-44ed-bf38-cd914b69e9b3,Paywatch,my.paywatchglobal.paywatch,5,2025-12-12,paywatch emng sangat membantu👍🥰,paywatch memang sangat membantu,False,TIDAK_SKIP
30229e81-cfff-411d-baf7-f9d71bf589ab,Paywatch,my.paywatchglobal.paywatch,5,2025-12-12,pelayanannya cepat,pelayanannya cepat,True,TERLALU_PENDEK
603a6c7d-8da0-40b1-bed8-2051f19762b3,Paywatch,my.paywatchglobal.paywatch,4,2025-12-09,sangat baik.. sangat membantu 🙏🙏,sangat baik.. sangat membantu,False,TIDAK_SKIP
cf1d56dd-8f13-4995-b80e-e58c4c72418f,Paywatch,my.paywatchglobal.paywatch,5,2025-12-03,ada beberapa pilihan paket layanan dengan biaya berbeda,ada beberapa pilihan paket layanan dengan biaya berbeda,False,TIDAK_SKIP
250cf3ee-dcae-4a20-8738-a1e310329c43,Paywatch,my.paywatchglobal.paywatch,5,2025-12-03,"mantap bangeettt , mudah dan bermanfaat","mantap banget , gampang dan bermanfaat",False,TIDAK_SKIP
dde4c78e-c465-46b0-9650-0bc3d554cc29,Paywatch,my.paywatchglobal.paywatch,5,2025-12-02,sangat bermanfaat,sangat bermanfaat,True,TERLALU_PENDEK
9baeac3a-fa5b-4e04-99c5-0971103ef8dc,Paywatch,my.paywatchglobal.paywatch,4,2025-12-02,bermanfaat,bermanfaat,True,TERLALU_PENDEK
2eaf2446-2dec-4670-884d-0529ae9ea4d3,Paywatch,my.paywatchglobal.paywatch,5,2025-11-30,sudah dua kali saya melakukan penarikan dan waktunya berbeda beda pertama sekitar satu jam kedua hampir empat jam tidak konsisten tapi masih bisa ditoleransi selama tidak lebih dari satu hari kerja,sudah dua kali ini saya melakukan penarikan dan waktunya berbeda berbeda pertama kali sekitar satu jam kedua hampir empat jam tidak konsisten tapi masih bisa ditoleransi selama tidak lebih dari satu hari kerja,False,TIDAK_SKIP
c98fd9b8-1e2f-4d8a-8f77-6b77fefacdf7,Paywatch,my.paywatchglobal.paywatch,5,2025-11-26,bagus sangat membantu,bagus sangat membantu,False,TIDAK_SKIP
93179334-ce9f-4513-a9d7-c692d28f7a13,Paywatch,my.paywatchglobal.paywatch,5,2025-11-26,goood untuk butuh dana cepat,bagus untuk membutuhkan dana cepat,False,TIDAK_SKIP
7899b564-b8f0-48cd-9be7-6028d3f6a612,Paywatch,my.paywatchglobal.paywatch,5,2025-11-26,potongan biaya admin dikenakan untuk setiap kali melakukan penarikan,pemotongan biaya administrator dikenakan untuk setiap kali ini melakukan penarikan,False,TIDAK_SKIP
2c458b74-d958-439a-8d33-bba9377c99a3,Paywatch,my.paywatchglobal.paywatch,5,2025-11-23,sangat baik,sangat baik,True,TERLALU_PENDEK
950dc10f-8c6d-4689-bbc4-a64044afe734,Paywatch,my.paywatchglobal.paywatch,5,2025-11-22,sangat membantu saya:)),sangat membantu saya:)),False,TIDAK_SKIP
d526daee-8543-45d2-aea8-8db5febffc14,Paywatch,my.paywatchglobal.paywatch,5,2025-11-22,sangat membantu sekali,sangat membantu sekali,False,TIDAK_SKIP
3e092e0f-0447-486e-84ad-b9497da83575,Paywatch,my.paywatchglobal.paywatch,5,2025-11-21,sangat membantu banget keuangan sedang ke pepet (makasi),sangat membantu banget keuangan sedang ke pepet (makasi),False,TIDAK_SKIP
7484565a-e74d-49cd-9398-65ef2aa25477,Paywatch,my.paywatchglobal.paywatch,5,2025-11-19,sangat membantu di saat urgent,sangat membantu di saat urgent,False,TIDAK_SKIP
5a126030-d023-4945-a27d-04e3ea135a81,Paywatch,my.paywatchglobal.paywatch,4,2025-11-18,"tolong agar bisa mengubah data rekening bank penarikan dari aplikasi. ini percuma jika kita cairkan ke bank mandiri yang ada pinjamanan langsung di blokir sama mandiri, cuma menguntungkan pihak bank mandiri.","mohon agar bisa mengubah data rekening bank penarikan dari aplikasi. ini percuma jika kita cairkan ke bank mandiri yang ada pinjamanan segera di blokir sama mandiri, hanya menguntungkan pihak bank mandiri.",False,TIDAK_SKIP
6c162ebb-7b45-4a04-b4fd-f752ccffa5b9,Paywatch,my.paywatchglobal.paywatch,5,2025-11-17,sangat membantu sekali prosesnya pun cepat smoga paywatch trus berjaya dan Krenn bgtt..,sangat membantu sekali prosesnya pun cepat semoga paywatch terus berjaya dan keren bgtt..,False,TIDAK_SKIP
85cabd94-220f-4134-86d0-d8959ffed126,Paywatch,my.paywatchglobal.paywatch,5,2025-11-17,sangat bagus cepat dan lancarkan,sangat bagus cepat dan lancarkan,False,TIDAK_SKIP
0c4806d5-e1db-4a03-b9a4-e66aa09d412c,Paywatch,my.paywatchglobal.paywatch,5,2025-11-17,sangat membantu disaat membutuhkan dana darurat,sangat membantu disaat membutuhkan dana darurat,False,TIDAK_SKIP
b61778ad-e9eb-469f-9f13-f94e911e7aa9,Paywatch,my.paywatchglobal.paywatch,5,2025-11-16,tagihan biaya layanan dapat dilihat di halaman profil pengguna,penagihan biaya layanan dapat dilihat di halaman profil pengguna,False,TIDAK_SKIP
e35f228d-c5ea-4d50-8029-6ce81b7e795d,Paywatch,my.paywatchglobal.paywatch,5,2025-11-16,sangat mudah dan membantu,sangat gampang dan membantu,False,TIDAK_SKIP
bc2024a8-3cb9-4a66-a286-bdc4e7cd710b,Paywatch,my.paywatchglobal.paywatch,3,2025-11-10,membantu sekali meringankan kebutuhan ekonomi karyawan,membantu sekali meringankan kebutuhan ekonomi karyawan,False,TIDAK_SKIP
deb2e25a-7e6c-4389-8ff4-fa06305c59b0,Paywatch,my.paywatchglobal.paywatch,5,2025-11-08,sangat membatu sekali,sangat membantu sekali,False,TIDAK_SKIP
55d0161e-1a3f-48b6-a008-6a5e408e8dc0,Paywatch,my.paywatchglobal.paywatch,5,2025-11-07,bagus tapi kenapa setelah di lunasin pinjaman pertama 500rb malah jadi 125rb,bagus tapi mengapa setelah di lunasin meminjam pertama kali 500rb malah jadi 125rb,False,TIDAK_SKIP
824466a9-072d-4b2c-ad25-ca0bbd99a977,Paywatch,my.paywatchglobal.paywatch,5,2025-11-05,mantap sekali sangat membantu,mantap sekali sangat membantu,False,TIDAK_SKIP
cfe569c1-c178-42e9-8522-fe8c13a5d9eb,Paywatch,my.paywatchglobal.paywatch,5,2025-11-02,biaya layanan berbeda antara satu perusahaan dengan perusahaan lainnya,biaya layanan berbeda antara satu perseroan dengan perseroan lainnya,False,TIDAK_SKIP
a30d150f-676a-4d7e-8afc-5f8a3a7655d4,Paywatch,my.paywatchglobal.paywatch,5,2025-10-29,sangat mudah di gunakan.sangat membantu sekali,sangat gampang di gunakan.sangat membantu sekali,False,TIDAK_SKIP
d51efdf7-055c-45d2-a646-7a3966bb1c1a,Paywatch,my.paywatchglobal.paywatch,5,2025-10-25,sangat puas,sangat puas,True,TERLALU_PENDEK
a21d9889-5a1d-40e2-a6a4-95bdcbfee1f3,Paywatch,my.paywatchglobal.paywatch,4,2025-10-22,bagus banget dan sangat msnarik,bagus banget dan sangat msnarik,False,TIDAK_SKIP
8071df65-c731-4170-99f9-bea30e0211de,Paywatch,my.paywatchglobal.paywatch,5,2025-10-21,good 👍,bagus,True,TERLALU_PENDEK
528cf92e-acf3-49bf-a851-e810d56f2c2c,Paywatch,my.paywatchglobal.paywatch,1,2025-10-15,"minta daftar baru lagi, padahal sdh terdaftar dan ga ada menu login","meminta mendaftar baru lagi, padahal sudah terdaftar dan tidak ada menu login",False,TIDAK_SKIP
8f464d65-5741-41fd-a8f2-5611679e1531,Paywatch,my.paywatchglobal.paywatch,1,2025-10-11,"aplikasi dongo penangguhan Mulu,Sabtu Minggu libur udh kaya kantoran,kan bisa secara otomatis di atur di aplikasi nya,..","aplikasi dongo penangguhan mulu,sabtu minggu libur sudah seperti kantoran,kan bisa secara otomatis di atur di aplikasi nya,..",False,TIDAK_SKIP
f5f025fc-42dd-459c-a264-b05da2014624,Paywatch,my.paywatchglobal.paywatch,1,2025-10-11,kenapa ya kode otp sms ka bisa masuk2,mengapa benar kode rahasia otp sms kak bisa masuk2,False,TIDAK_SKIP
e26d6d0b-9b97-464c-b3f1-572b6647c608,Paywatch,my.paywatchglobal.paywatch,5,2025-10-06,"sangat membantu,klo bisa limit ya ditambahin","sangat membantu,klo bisa limit benar ditambahin",False,TIDAK_SKIP
86451aef-a031-456d-a876-4a3b517b5c43,Paywatch,my.paywatchglobal.paywatch,4,2025-10-04,"tdk bs login ulang sll sj ada keterangan email sdh terpakai ,bgm solusi krn sy sangat memerlukan aplikaisi ini","tidak bisa login ulang selalu saja ada keterangan email sudah terpakai ,bgm solusi karena saya sangat memerlukan aplikaisi ini",False,TIDAK_SKIP
0c14ac17-f6c0-4a06-9134-d4d4f87da422,Paywatch,my.paywatchglobal.paywatch,4,2025-10-04,ok,baik,True,TERLALU_PENDEK
e5bceb3f-aacb-48ce-8236-b3838fcb54ad,Paywatch,my.paywatchglobal.paywatch,1,2025-09-29,bru minta otp. otp masuk berkali2 0tp kadaluarsa biarpun minta otp lg.. g jelas,baru meminta otp. otp masuk berkali2 0tp kadaluarsa biarpun meminta otp lg.. tidak jelas,False,TIDAK_SKIP
3e8c1a33-8ba6-42a9-83ce-8d5590a14e07,Paywatch,my.paywatchglobal.paywatch,5,2025-09-26,membantu saat kepepet,membantu saat kepepet,False,TIDAK_SKIP
fa0e9638-92cb-4e6c-8b88-41fd53ab3cc7,Paywatch,my.paywatchglobal.paywatch,5,2025-09-20,Dapat membantu kebutuhan yg tidak terduga,dapat membantu kebutuhan yang tidak terduga,False,TIDAK_SKIP
